300,0,0,0,0
301,0,0,0,0
302,0,0,0,0
303,0,0,0,0
304,0,0,0,0
305,0,0,0,0
306,0,0,0,0
307,0,0,0,0
308,0,0,0,0
309,0,0,0,0
310,0,0,0,0
311,0,0,0,0
312,0,0,0,0
313,0,0,0,0
314,0,0,0,0
315,0,0,0,0
316,2.333e-05,0,0,0
317,0.00014856,0,0,0
318,0.0002716,0,0,0
319,0.00039242,0,0,0
320,0.00051098,0,0,0
321,0.00062724,0,0,0
322,0.00074121,0,0,0
323,0.00085288,0,0,0
324,0.00096228,0,0,0
325,0.0010694,0,0,0
326,0.0011744,0,0,0
327,0.0012772,0,0,0
328,0.001378,0,0,0
329,0.0014768,0,0,0
330,0.0015737,0,0,0
331,0.001669,0,0,0
332,0.0017626,0,0,0
333,0.0018549,0,0,0
334,0.0019459,0,0,0
335,0.0020358,0,0,0
336,0.0021248,0,0,0
337,0.0022131,0,0,0
338,0.002301,0,0,0
339,0.0023886,0,0,0
340,0.0024762,0,0,0
341,0.002564,0,0,0
342,0.0026521,0,0,0
343,0.002741,0,0,0
344,0.0028307,0,0,0
345,0.0029215,0,0,0
346,0.0030136,0,0,0
347,0.0031073,0,0,0
348,0.0032027,0,0,0
349,0.0032999,0,0,0
350,0.0033993,0,0,0
351,0.003501,0,0,0
352,0.003605,0,0,0
353,0.0037117,0,0,0
354,0.003821,0,0,0
355,0.0039331,0,0,0
356,0.004048,0,0,0
357,0.0041659,0,0,0
358,0.0042867,0,0,0
359,0.0044105,0,0,0
360,0.0045373,0,0,0
361,0.0046671,0,0,0
362,0.0047999,0,0,0
363,0.0049355,0,0,0
364,0.0050739,0,0,0
365,0.0052151,0,0,0
366,0.0053589,0,0,0
367,0.0055051,0,0,0
368,0.0056537,0,0,0
369,0.0058045,0,0,0
370,0.0059574,0,0,0
371,0.006112,0,0,0
372,0.0062683,0,0,0
373,0.006426,0,0,0
374,0.0065849,0,0,0
375,0.0067448,0,0,0
376,0.0069055,0,0,0
377,0.0070667,0,0,0
378,0.0072282,0,0,0
379,0.0073898,0,0,0
380,0.0075512,0,0,0
381,0.0077121,0,0,0
382,0.0078724,0,0,0
383,0.0080318,0,0,0
384,0.00819,0,0,0
385,0.0083467,0,0,0
386,0.0085019,0,0,0
387,0.0086551,0,0,0
388,0.0088062,0,0,0
389,0.0089549,0,0,0
390,0.009101,0,0,0
391,0.0092443,0,0,0
392,0.0093845,0,0,0
393,0.0095214,0,0,0
394,0.0096548,0,0,0
395,0.0097845,0,0,0
396,0.0099102,0,0,0
397,0.010032,0,0,0
398,0.010149,0,0,0
399,0.010261,0,0,0
400,0.010369,0,0,0
401,0.010472,0,0,0
402,0.010569,0,0,0
403,0.010661,0,0,0
404,0.010747,0,0,0
405,0.010828,0,0,0
406,0.010902,0,0,0
407,0.01097,0,0,0
408,0.011031,0,0,0
409,0.011086,0,0,0
410,0.011134,0,0,0
411,0.011175,0,0,0
412,0.011208,0,0,0
413,0.011234,0,0,0
414,0.011252,0,0,0
415,0.011262,0,0,0
416,0.011264,0,0,0
417,0.011258,0,0,0
418,0.011243,0,0,0
419,0.01122,0,0,0
420,0.011188,0,0,0
421,0.011147,0,0,0
422,0.011097,0,0,0
423,0.011039,0,0,0
424,0.01097,0,0,0
425,0.010893,0,0,0
426,0.010806,0,0,0
427,0.01071,0,0,0
428,0.010605,1e-08,0,0
429,0.01049,2e-08,0,0
430,0.010366,7e-08,0,0
431,0.010233,2e-07,0,0
432,0.010091,5.5e-07,0,0
433,0.00994,1.37e-06,0,0
434,0.0097801,3.17e-06,0,0
435,0.0096117,6.84e-06,0,0
436,0.0094349,1.386e-05,0,0
437,0.00925,2.644e-05,0,0
438,0.0090574,4.78e-05,0,0
439,0.0088572,8.223e-05,0,0
440,0.00865,0.00013515,0,0
441,0.0084361,0.00021307,0,0
442,0.0082159,0.0003233,0,0
443,0.0079899,0.00047366,0,0
444,0.0077586,0.00067199,0,0
445,0.0075225,0.00092566,0,0
446,0.0072822,0.0012411,0,0
447,0.0070381,0.0016232,0,0
448,0.0067911,0.0020751,0,0
449,0.0065415,0.0025979,0,0
450,0.0062902,0.0031907,0,0
451,0.0060378,0.0038503,0,0
452,0.0057849,0.0045716,0,0
453,0.0055323,0.0053479,0,0
454,0.0052806,0.006171,0,0
455,0.0050306,0.0070317,0,0
456,0.0047829,0.0079203,0,0
457,0.0045383,0.0088266,0,0
458,0.0042975,0.0097403,0,0
459,0.004061,0.010652,0,0
460,0.0038295,0.011552,0,0
461,0.0036037,0.012431,0,0
462,0.003384,0.013283,0,0
463,0.003171,0.0141,0,0
464,0.0029652,0.014876,0,0
465,0.0027669,0.015606,0,0
466,0.0025765,0.016286,0,0
467,0.0023942,0.016913,0,0
468,0.0022203,0.017484,0,0
469,0.002055,0.017998,0,0
470,0.0018982,0.018455,0,0
471,0.0017501,0.018853,0,0
472,0.0016106,0.019193,0,0
473,0.0014795,0.019476,0,0
474,0.0013567,0.019703,0,0
475,0.001242,0.019875,0,0
476,0.0011353,0.019993,0,0
477,0.0010361,0.020061,0,0
